#id,Text,Label,STRENGTHS,WEAKNESSES,OPPORTUNITIES,THREATS
1884,"The Company derived around 37.26% of its revenue from overseas market, exposing it to foreign exchange rate fluctuation risk. As informed, the imports of raw materials are largely sourced locally thereby negating the possibility of natural hedging. In FY 2018, however the Company acquired some FCRN loans and the Company opines that the foreign exchange fluctuation risk from exports can be largely setoff against the interest movement from these loans. Nevertheless, the Company suffered loss on foreign exchange transaction in FY 2018 and FY 2019.",4,0,0,0,1
1885,"Further, the lack of a natural hedging mechanism and the absence of a proper hedging policy exposes profitability of the Company to currency fluctuation risk which becomes more significant considering the high volatility of the INR in recent times.",4,0,0,0,1
1906,Highly competitive industry coupled with susceptibility of the Company?s revenue and profitability to tender based contracts,4,0,0,0,1
1907,"The Company operates in a highly competitive environment facing competition from a large number of civil constructors operating in and around the region. Some of its immediate competitors include Rohan Buildcon Pvt Ltd, Scon, Vascon amongst others in Pune. Besides there is also regional competition wherein the Company executes orders. There are many organized and non-organized players in the industry. Amongst the bigger players, it has competition from Shapoorji Pallonji, L&T etc. High competitive intensity would restrict the pricing ability of the Company, which in turn would result in bids being submitted at lower prices (as the orders are tender based) and thereby adversely affecting the margins of the Company in a scenario of rising costs. The Company has a moderate scale as reflected in its revenue size of INR 459 crores. Moreover, the revenues of the Company are vulnerable to deferral of orders (as evident in stagnant revenue in FY 2018). Thus, the Company?s operations remain susceptible to the inherent volatility to the tender based business in the industry. As informed, strong customer relations, proven execution track record helps Company securing repeat orders year on year.",4,0,0,0,1
1923,"The Company operates in a highly competitive environment facing competition from a large number of civil constructors operating in and around the region. Some of its immediate competitors include Rohan Buildcon Pvt Ltd, Scon, Vascon amongst others in Pune. Besides there is also regional competition wherein the Company executes orders. There are many organized and non-organized players in the industry. Amongst the bigger players, it has competition from Shapoorji Pallonji, L&T etc. High competitive intensity would restrict the pricing ability of the Company, which in turn would result in bids being submitted at lower prices (as the orders are tender based) and thereby adversely affecting the margins of the Company in a scenario of rising costs. The Company has a moderate scale as reflected in its revenue size of INR 321 crores. Moreover, the revenues of the Company are vulnerable to deferral of orders (as evident in stagnant revenue in FY 2018). Thus, the Company?s operations remain susceptible to the inherent volatility to the tender based business in the industry. As informed, strong customer relations, proven execution track record helps Company securing repeat orders year on year.",4,0,0,0,1
1950,"The pharmaceutical companies are regulated by different national as well as international regulatory authorities like Food & Drugs Administration, World Health Organization, The Central Drug Standards and Control Organization, Ministry of Health and Family Welfare, The National Pharmaceutical Pricing Authority, and others. These authorities have policies and mechanisms to ensure control over the pricing, safety, and efficacy of the drugs. The Company has to keep itself abreast of the various developments relating to the regulatory environment and gears itself in order of the comply with these regulatory standards. The manufacturing facilities of the companies are regularly monitored and approved by various regulatory authorities across the globe. These authorities have become more vigilant and strict with respect to compliance. Therefore, any prohibitions or restrictions imposed by the regulatory authorities, on any of the manufacturing facilities in the future can significantly affect the operations of the Company.",4,0,0,0,1
1951,"Further, Indian pharmaceutical companies face cost disadvantages as compared to China, Korea and Taiwan, which offer low cost manufacturing base. This competition could drive down prices for the Company?s products, thereby impacting its margins.",4,0,0,0,1
1952,"In FY 2019, Company sourced a significant portion of its of its raw material requirement and derived around 56% of its revenue from the overseas market, thereby exposing it to foreign exchange rate fluctuation risk. Though imports and exports could serve as a natural hedge, the ability of the Company to maintain the natural hedge on a consistent basis and also hedge the balance un-hedged exposure through derivatives remains critical. Movements in exchange rates are influenced by various macro factors like demand/supply of the foreign currency, domestic inflation, deterioration in the financial condition of other economies (relative to the USA) such as the BREXIT, etc. Most of these factors are hard to predict leading to volatility in exchange rates. Considering the volatility in exchange rates, un-hedged exposure could affect the margins adversely and put a strain on the cash flows. Although, the Company clocked profit on foreign exchange transactions of INR 310 thousand in FY 2018, it incurred loss on foreign exchange transactions of INR 13,450 thousand and INR 39,760 thousand in FY 2017 and FY 2019 respectively. Hence, the ability of the Company to maintain the natural hedge on a consistent basis while matching the timings of cash flows along with its ability to hedge the balanced exposure through various mechanisms remains critical.",4,0,0,0,1
1953,"Companies in the pharmaceutical industry, have to make continuous efforts to improve their production processes in line with the technological changes as well as increase its scale of operations. A lot of R&D efforts are undertaken to develop products/molecules for which there is a significant amount of cash outflow. As the benefits of research and development activities are uncertain with huge investment involved, in the scenario of unsuccessful attempts, the Company may take a hit on the operating margins. Further, there is no guarantee whether benefits will accrue on account of such research and development. Thus, the Company?s ability to derive benefits from R&D spend thereby sustaining the profit margins remain critical.",4,0,0,0,1
1979,"The primary raw materials procured by the Company to carry on its manufacturing activities are stainless steel scrap, mild steel scrap, chromium and nickel scrap which are majorly procured indigenously. Cost of raw materials constituted on an average 86% of the total revenue during the review period. Prices of raw materials fluctuate based on daily movement in the international markets and in absence of captive mining sources or long term contract with suppliers, the Company is exposed to volatility in raw material prices. SSL?s sales orders are backed by purchases and thus remain exposed to counterparty risk in case of a sharp fall in prices. In some case where standard grades of stainless steel produced are not backed by orders, its raw material inventories remain partially exposed to price fluctuation risk. Also, some purchases are through imports and thus the Company remains exposed to time lag between orders received from the customers and actual procurement of raw materials. Therefore, going forward any adverse movement in the prices of raw materials can affect the profitability of the Company and its ability to pass on the increase in raw material cost to its customers remains critical.",4,0,0,0,1
1980,Susceptible to the cyclicality of the steel industry,4,0,0,0,1
1981,"Steel is a cyclical industry, strongly correlated to economic cycles, since its key users viz automobiles, construction and consumer durables are heavily dependent on the state of the economy. Apart from the cyclicality of the end-user industries, heavy capital investment and a gestation of period of 2-3 years for a new plant also contribute to the cyclicality of steel prices.",4,0,0,0,1
1982,"Chinese manufacturers are re-routing their products through the markets of other countries that India has Free Trade Agreements with, thus creating a surge in imports. Given the scale of the problem, government has attempted several steps such as imposing anti-dumping duties, countervailing duties, quality control and anti-circumvention measures but the problem still persists. New capacities in Indonesia riding on the back of Chinese investments also pose a threat to the domestic market. Thus, rising imports could pose a threat to the domestic steel manufacturers. Nevertheless, a sharp INR depreciation in the recent months is likely to translate to higher landed cost of steel imports, which in turn would support domestic prices.",4,0,0,0,1
2011,"The group operates in a highly competitive environment facing intense competition across all its business segments (it has 8-10 active players across all its business segments) and especially in the wholesale voice services segment owing to lack of last customer ownership. Liberalization of national long distance (NLD)/ international long distance (ILD) licenses in all the key markets (and especially in the domestic market) has enabled the local operators (who were earlier the clients of the group and whom the group, being primarily an infrastructure provider and not a service provider, is dependent for its revenues) to establish direct connectivity with the foreign carriers which, therefore, could adversely affect the revenues of the group, especially in the NLD segment. This is reflected in the y-o-y decline in the NLD and overall voice service segment of the group.",4,0,0,0,1
2012,"For its network infrastructure or network services, the group is facing competition from domestic players like Reliance Jio, which has expanded the reach of its network infrastructure by acquiring FLAG telecom, and overseas players like Global Cross Holdings Limited, Cable & Wireless plc., AT&T, etc. In the managed/hosted services segment, the group faces competition from companies like Sify Technologies Limited, Reliance Communication Limited in the domestic market and from companies like BT global services, Orange Business Services, etc. in the overseas market.",4,0,0,0,1
2013,"High competition has led to decline in price of communication services, both voice and data, leading to pressure on margins. The recent economic downturn has, further, increased the tendency of the clients to aggressively pitch for cost cutting. The group also faces the risk of losing its competitive advantage once its competitors scale up their network infrastructure.",4,0,0,0,1
2014,"In recent times, the domestic telecom industry has faced disruptions underlined by high costs and aggressive pricing by some telecom players. This had created an oligopolistic structure that is now rapidly moving toward a duopoly and eventually can become a monopoly. These structural changes have led to price war and increased consolidation in Indian telecom sector that has created an immense pricing pressure and impacted the group?s revenue and margins over the past three years.",4,0,0,0,1
2015,"Due to globalization, the need of centralized system has become mandatory for the companies to access the data from all the locations and at any point of time. Cloud system has eliminated the usage of the drives and it has made process easier of accessing the data. It can provide unlimited data storage. Cloud platformsÿsuch asÿOpenStackÿrely on the native ability of their workloads to be relocated to different areas of the physical infrastructure, without noticeably impacting their performance. However, with increasing usage of cloud, cyber security risk is also affecting the telecom players. Further it poses threat as the customers ?opt out? in the belief that going offline would help them secure data resulting in less traffic on the group?s network, which might result in decline in revenue.",4,0,0,0,1
2016,"Telecommunication services, being vital to the growth and development of a nation, are subject to government regulations throughout the world. As the group has interests in a large number of geographic areas throughout the world, it needs to comply with an extensive range of requirement that are meant to regulate and supervise the licensing, construction and operation of telecommunication networks and services.",4,0,0,0,1
2017,"For example, in the domestic market, it is the Telecom Regulatory Authority of India (TRAI) that regulates the interconnect charges. In February 2008, Department of Telecom (DoT), Government of India, approved the TRAI?s recommendation that paved way for sharing of active infrastructure amongst telecom operators, primarily affecting the NLD revenues of the group. The New Telecom Policy, proposed to be implemented, provides for clause pertaining to pooling, sharing and trading of spectrum and sharing of active infrastructure even by the IP-1 players which could have an adverse impact on the group.",4,0,0,0,1
2038,"The Group derived ~76% of its FY 2019 revenue from developed markets of Americas & Europe, exposing it to geographical concentration risk. These markets though have recovered post financial crisis of 2008, high accumulated debt of these nations (resulting in high fiscal deficit) and risk of a euro-zone crisis due to Brexit, which could result in contagion across other euro zone countries, could deteriorate the short-term economic environment. In such an environment, the clients start cutting down discretionary IT spends resulting in cancellation/ modification of contracts and/or renegotiate the contract value resulting in pressure on margins. Existing customers start commanding pricing power by lowering costs and increasing volumes. Further, owing to companies resorting to the strategy of hoarding cash, there may be delays in the decision making by the client (decision cycles getting prolonged) making it very difficult for the IT companies to bag new contracts. IT budgets of large organizations either become stagnant or start declining since the focus shifts on reducing cost by adopting measures like optimizing IT spend and postponing investments. Therefore, the ability of the Group to protect its revenues and margins from short term deterioration in the economic environment of its key markets remains extremely critical.",4,0,0,0,1
2039,Protectionist policies of the US government and uncertainty surrounding continued modifications of H1B norms,4,0,0,0,1
2040,"USA administration has tightened visa norms and resorted to other protectionist policies through a draft executive order to overhaul the H1B work-visa programme. The new norms entail modification of the roster of employees, thus requiring more onshore employees (locals to be hired), minimum salaries increased to 135,000 USD (which is indexed for inflation or the average wage for the occupation in the area of employment but with a floor of USD 90,000), composition of onsite vs offshore for various projects, and specific limits of H1B visas to be offered to companies leading to increase in costs for IT companies and impacting the margins. The bill now heads to the full house for necessary action. Further, the procedures for sanction of these visas has become more stringent over the years allowing only the most skilled and the highest paid beneficiaries to qualify the process. Moreover, recently the USA administration announced a new policy that makes issuing of H1-B visas difficult for those employed at one or more third party worksites.",4,0,0,0,1
2041,"The reforms may force Indian IT companies to make changes in their business strategies, including hiring more American workers and raising salaries they pay to employees working on client sites or sub-contract to US IT firms which will reduce operating margins to an extent. The Group has ~65% of the total employees working on-site. Any adverse changes in the law in USA & other European countries towards outsourcing of work remains critical for the Group.",4,0,0,0,1
2042,"IT sector is a manpower intensive business model. Direct cost of services (personnel costs and subcontracting charges) constituted ~65% of the consolidated revenues of the Group in FY 2019. Therefore, increase in personnel costs, due to improvement in the domestic economic environment, adverse changes in the laws of key markets providing for compulsory hiring of local staff, temporary retention of client staff due to gradual transformation towards total outsourcing, etc., could, going forward, adversely affect the margins of Tech Mahindra.",4,0,0,0,1
2043,"The attrition rate of the Group increased and stood at ~21% in FY 2019 (as against 18% in FY 2018). With both global & domestic economies slowly recovering from slowdown, there are numerous opportunities for the employees which could push up the attrition rate and hamper the execution of projects. The employee utilization rate remained stable between 80-84%. The management?s focus would be to improve utilization levels and employee connect. Further, there has been a y-o-y increase in revenue from onsite operations during the review period. The management informed that revenue from onsite operations has risen owing to changes in the industry trends, client requirements or requirements of a transformational deal. Direct costs would be marginally higher owing to shift in mix towards onsite operations. Therefore, the ability of the Group to hire and retain talent coupled with its ability to manage their cost via efficient utilization rate remains critical. As informed, going forward, the Group expects several big projects for which it may undertake additional hiring. However, the overall utilization rate is expected to remain at a minimum of 80%.",4,0,0,0,1
2044,"Competitive intensity has been quite high in the Indian IT sector. Some of the major competitors of the Group are integrated full service providers like Infosys Technologies Limited, HCL Technologies Limited, Wipro Limited, TCS Limited, Cognizant, etc. along with several mid-size companies who provide a domain/vertical specific expertise. Also, the traditional cost advantage of Indian companies is becoming less relevant with global majors such as Accenture, Cognizant, IBM, etc. significantly growing their base in India to exploit its low-cost destination nature. These companies earlier had a major orientation towards high end consulting and/or hardware, but trends towards ?Total Outsourcing Contracts? have compelled them to develop all round capabilities, to build in extended lock in with the client, further intensifying the competition. As informed, going forward, the proportion of revenue derived by the Group from the commoditized service lines like Application Development & Maintenance (ADMS), BPO services, etc. is expected to remain fairly high in the short to medium term. Also, as informed, while the Group, going forward, would like to consolidate on its high market share in the telecom vertical, it would have to build market share in other verticals. High competitive intensity leads to intense price wars which could have a direct impact on the margins of the Group.",4,0,0,0,1
2045,"The Group derived a major portion of its revenue from overseas market (primarily in USD, AUD, GBP or Euro) while incurs a large part of its cost in INR, exposing it to foreign exchange risk. Movements in exchange rates are influenced by various macro factors like demand/ supply of the foreign currency, domestic inflation, deterioration in the financial condition of other economies relative to U.S.A, etc. Most of these factors are hard to predict leading to volatility in exchange rates. Though, Tech Mahindra tries to manage the aforesaid foreign exchange risk via derivatives, the fact that there could be a variation in the cash flows being projected/hedged by Tech Mahindra and that actually received by it (in a particular quarter) coupled with the variation in the timing of receipt of those cash flows, exposes it to the risk of incurring losses on such derivative contracts, especially when the exchange rates are quite volatile.",4,0,0,0,1
2046,"Tech Mahindra has a board approved hedging policy for past several years. Also, Tech Mahindra has a dedicated Treasury department which seeks advice from expert professionals and banks helping it in hedging decisions.",4,0,0,0,1
2047,"India has traditionally been a preferred outsourcing destination owing to its competencies and skills in information technology space and English-speaking low-cost talent pool for servicing advanced offshore assignments. However, off late, many other countries like Argentina, Mexico, China, Brazil, Philippines, etc. have also emerged as favored destinations for outsourcing. The labor costs of these countries are similar/ lower to than in India which could pose a long-term threat to India?s status as being a preferred outsourcing destination. Further, the culture & language of some of these nations (like Philippines) is much similar to US and therefore, are now increasingly preferred by US companies. Therefore, the ability of Tech Mahindra to continuously make investments in these countries, to extend its offshore services, remains critical.",4,0,0,0,1
2048,"Information Technology is continuously evolving both in software and hardware services. Initially the vendors used to have their own IT infrastructure and they used to outsource limited processes to low cost destinations like India to minimize the costs. Then gradually more and more processes were outsourced. But after the financial crisis, the trends changed significantly. To cut back on costs, the clients started resorting to ?Total IT Outsourcing? wherein they started to outsource even the management of their IT infrastructure apart from software services and business processes they earlier used to outsource. The technology has now further advanced to ?cloud computing? wherein the clients (especially the SME enterprises) do not incur expenditure to even have their own IT infrastructure. Instead they try to share the resources, applications, software, etc. of any service provider over the network. Therefore, the ability of the Group to remain in synchronization with the continuously evolving technology remains critical.",4,0,0,0,1
2049,Adverse impact of litigations/claims/investigations/non-compliances of regulatory requirements pertaining to the erstwhile Mahindra Satyam Group,4,0,0,0,1
2050,"The auditors of the Company have qualified their opinion on the consolidated accounts in FY 2018 on account of their inability to ascertain the impact and the consequential effects, if any, thereof which are not quantifiable on a number of items, namely, ongoing investigations and legal proceedings by various regulators / investigating agencies in respect of alleged advances of INR 12,304,000 thousand relating to prior years as claimed by various companies which is presented separately in the Balance Sheet of SCSL under ?Amount Pending Investigation Suspense Account (Net)? and adequacy or otherwise of the provision for taxation pertaining to prior years.",4,0,0,0,1
2051,"Further, the auditors have drawn attention to the fact that the annual financial statements for the years ended March 31, 2015, March 31, 2014, March 31, 2013 and March 31, 2012 have not been adopted by the members of that subsidiary in their respective annual general meetings in the absence of unanimous consent of both the shareholders in terms of the Articles of Association of the subsidiary company. However, the opinion has not been qualified on these matters.",4,0,0,0,1
2052,"Going forward, any adverse outcome or settlement of any of the aforesaid investigative/legal proceedings could either disrupt the normal course of operations of the Group or result in a significant outflow of funds, thereby adversely affecting the profitability and cash flow position of Tech Mahindra (a scenario witnessed in FY 2013 when SCSL settled pending litigation with Aberdeen Global which adversely impacted the profitability of the merged entity with its PAT margins declining from 15.68% in FY 2012 to 13.86% in FY 2013).",4,0,0,0,1
2053,"The management is of the opinion that the issues relating to fraud are untenable in courts and are pending in courts. Even in a worst case, management believes it will have limited impact on the cash flows (financials) of the Group. The cases have been pending for long and the matters being subjudice, the management will not be able to provide more information.",4,0,0,0,1
2082,The chemical sector is regulated by many regulations that need to be adhered to in terms of pollution norms. The companies in this sector also need to have the necessary regulatory approvals from time to time to keep the business going. Any change in the Government?s environment policies could have an adverse impact on the production activity of chemical manufacturers at any time.,4,0,0,0,1
2083,"The Indian chemical industry is highly fragmented and widely dispersed, comprising of both small and large-scale companies, in addition to presence of multinational companies. The Company has a wide product portfolio and competes with various companies like Alkyl Amines Chemicals Limited, PI Industries Limited, Anupam Rasayan India Limited, Laxmi Organic Industries Ltd, Atul Limited and Aarti Industries Limited amongst others in the respective product categories. Although the Company has been in the business for around 10 decades with established relationship with customers and suppliers (which provides it with an edge over other players), its scale has remained at moderate level, resulting in low bargaining power and ability to pass on price hike to its customers (pricing pressures). Further, the chemical industry in India also falls under the automatic route for Foreign Direct Investment which has made competition in local markets stiff.",4,0,0,0,1
2084,"The Company is engaged in manufacturing of different types of commodity and speciality chemicals. The primary raw material for the chemicals sold by the Company are derivative of crude oil, prices of which are determined by macro factors like global demand for fuel, quantum of production by the OPEC nations, speculative built up of the prices through forwards, political scenario in the Middle East countries, opening and closing inventories, etc. Most of these factors are hard to predict which leads to volatility in the prices of crude oil and thereby of the chemicals manufactured from it. Hence, any adverse movements in the prices of crude, going forward, could significantly affect the profitability of the Company.",4,0,0,0,1
2085,"The Company derives ~33% of its revenue from exports, exposing it to foreign exchange risk. While the Company has a natural hedge to some extent in terms of imports (~16% in FY 2019) there could be timing differences between receipts and payments. Movements in exchange rates are influenced by various macro factors like demand/supply of the foreign currency, domestic inflation, deterioration in the financial condition of other economies relative to the USA, Brexit, etc. Most of these factors are hard to predict leading to volatility in exchange rates. Further, the fact that there could be a variation in the cash flows being projected/hedged by the Company and those actually received by it (in a particular quarter) coupled with the variation in the timing of receipt of those cash flows, exposes it to the risk of incurring losses, especially when the exchange rates are quite volatile. While it achieved profit on foreign exchange transactions in FY 2019, it incurred loss on foreign exchange transactions in FY 2017 and FY 2018. Nevertheless, as indicated, the Company hedges its exposure based on the advice from bankers and external consultant. Going forward, the Company has plans to avail foreign currency long term loan and enter into interest swaps.",4,0,0,0,1
2117,"The Group remains exposed to inherent risks associated with tender based operations in EPC industry including aggressive bidding, traffic risk, interest rate risk, delay in project execution due to external factors and regulatory clearances. These challenges have collectively affected the credit profile of the EPC players in the past as well. In addition to this, it is difficult to predict whether or when a particular project would be awarded since most potential projects involve a lengthy and complex bidding and selection process that may be affected by a number of factors which include changes in market conditions, financing arrangements, government & regulatory approvals, environmental approvals, etc. Further, competitive bidding may also impact the profitability margins for projects undertaken.",4,0,0,0,1
2118,"Moreover, the orders received by the Group are typically fixed-price in nature. Therefore, the Group?s ability to manage basic raw material cast within the bid levels remains critical. Also, the ability to ensure procurement/delivery of critical components remains important.",4,0,0,0,1
2119,Subcontracting risk coupled with fixed price contracts may lead to time and cost overruns,4,0,0,0,1
2120,"Thermax undertakes turnkey projects and is likely to face time & cost overrun risk. With inflationary pressures plaguing the domestic economy, time delays could lead to cost escalations. The delays could be due to many external factors which could be unforeseen and beyond the control of the Group. Further, the group sub contracts many of its activities which have led to significant upsurge in sub-contracting cost (10.93% of the total revenue in FY 2019). General risks associated with subcontracting such as lack of complete control on sub-contracted portion, execution quality of sub-contracted portion, etc. may create additional challenges leading to further time and cost overruns impacting the execution of the project and the profitability derived from it.",4,0,0,0,1
2121,Slowdown in economy/end user industries impacting order book position and thereby impacting the performance of the group,4,0,0,0,1
2122,"Being a part of the capital goods and EPC industry, Thermax?s revenue growth is a function of its order inflow, which in turn is sensitive to economic and investment cycles. Adverse economic and political factors may thus lead to slowdown in project execution leading to deferral in execution or even cancellation of orders. Further, the since majority of the annual revenue is generally derived from only a few large projects, slowdown in execution of these projects may directly impact the performance of the Group.",4,0,0,0,1
2123,"The Group derived 44.13% of its revenue from exports. Further, the Group deals in several currencies including INR, USD, EUR, SEK and JPY. Though most of these transactions are hedged, the Group still remains exposed to certain forex fluctuation risk. Moreover, the group expects a growth in revenue from international market thereby amplifying the foreign exchange transaction risk. Movements in the exchange rates are influenced by various macro factors like demand / supply of the foreign currency, domestic inflation, deterioration in the financial condition of other economies relative to USA, Brexit, etc. Most of these factors are hard to predict leading to volatility in exchange rates.",4,0,0,0,1
2124,Risk from realization of off-balance sheet contingent liabilities,4,0,0,0,1
2125,"As mentioned in the annual report FY 2019, the Company/Group has received demand notices/show cause-cum-demand notices from the excise department covering period from June 2000 till June 2017 for INR 13,835,100 thousand (including penalty of INR 3,252,900 thousand and excluding interest not presently quantified) by the Commissioner of Central Excise, Pune. As further mentioned, these demands are of excise duty payable on inclusion of the cost of bought out items in the assessable value of certain products manufactured by the Group, though such duty paid bought out items are directly dispatched by the manufacturers thereof to the ultimate customer, without being received in the Group's factory. Accordingly, the Group has filed an appeal against the said orders and filed replies to the show cause notice cum demand notice. Based on independent legal advice, the Group is confident of the issue being ultimately decided in its favor and accordingly no provision has been considered necessary. However, any liability arising from the issue may impact the liquidity and therefore impact the financial profile of the Group.",4,0,0,0,1
2145,Stiff competition in the EPC space due to tender based nature of contracts,4,0,0,0,1
2146,"EPC sector comprise of large firms capable of executing large infrastructure projects worth billions of rupees to smaller firms who act as subcontractors to large firms. However, the presence of large players executing complete EPC contracts are limited due to the high entry barriers. High initial investments, technical capability to execute large projects and high working capital requirements acts as entry barriers. The Company faces stiff competition from several large players like Larsen and Tourbo Limited, TCIL Limited, thyssenkrupp Industrial Solutions (India) Private Limited [TKISI], Technimont SPA amongst others With respect to engineering services, it faces competition from Engineers India Limited, Jacobs Engineering Group and Thyssenkrupp India Private Limited amongst others. As informed, competetion amonsgt the large MNC players establishing subsidiaries in India is high. High competitive intensity puts a pressure on pricing as the tenders are won based on low bids.",4,0,0,0,1
2147,"However, the Company has a proven track record and end to end project executional capabilities which help it bag large and complex orders.",4,0,0,0,1
2148,Major portions of the EPC contract are outsourced by the Company to various subcontractors. Managing subcontract schedule in order to complete the EPC contract in time will be of utmost importance. If the subcontract scheduling is not adhered to then it may lead to delay and cost overruns.,4,0,0,0,1
2149,"The Company derives major revenues from oil and gas and fertilizer sector. Considering the downward spiral of crude oil prices which have remained under pressure for more than 2 years, there has been either postponement or cancellation of large oil drilling projects. Thus, the Company can get adversely affected by events in the industry which may result in cancellation or postponement of orders or pressure on prices of the products. This will put strain on topline and bottom-line of the Company. This can be seen from the fluctuating revenues in the last three years ending FY 2019 with fewer orders from oil & gas sector.",4,0,0,0,1
2150,"The tenure of contracts executed by Toyo-India is within 3-5-year timeframe, which at time is extended to 7-8 years. The project delays are basis the high cyclicality in the hydrocarbon sector, delays in govt sanctions etc. Since majority of the contracts entered into are on lump sum basis, the Company is unable to pass on any material price increase to the customers during the contract period. Also, the time overruns have a huge impact on the manpower billing which remains uncompensated in case of delays. The Company remains highly susceptible to the time and cost overruns in the project which can affect its profitability adversely. Thus, its ability to keep itself insulated against any price rise remains critical.",4,0,0,0,1
2173,"The Company operates in a fairly competitive environment facing competition from a large number of domestic and international players. The growing opportunities in the domestic market promise the entry of multinational companies in India which will further fuel the competitive intensity. High competitive intensity would restrict the pricing ability of the Company, which in turn would result in bids being submitted at lower prices and thereby adversely affecting the margins of the Company in a scenario of rising costs. The domestic competitors include players such as KEC International Limited, Tata Projects Limited, Larsen & Toubro Limited. Kalpataru Power Transmission Limited etc. Further as informed by management, it also faces competition from many overseas players. This competitive intensity may adversely affect the Company?s market share as well as may lead to bids being priced at lower rates thereby affecting its top line and profits. The contracts bagged by the Company are tender based in nature. As informed, the Company derives about 80% of the total revenue from government contracts. Some of the organized players in the market which have relatively larger scale of operations also operate through tender based business. The government contracts are obtained via a process of bidding. Moreover, the revenues of the Company are vulnerable to deferral of orders (as evident from drop in international business in FY 2018 and modest overall revenue growth in FY 2019). Thus, the Company?s operations remain susceptible to the inherent volatility to the tender based business in the industry, as informed, strong experience and customer base, robust designing and testing facilities provide the Company an edge against its competitors.",4,0,0,0,1
2174,"The Company derived around 22% of its revenue from exports thus exposing itself to foreign exchange rate fluctuation risk though the same was mitigated by natural hedge. Moreover, the Company expects the revenue to increase from the international market thereby amplifying the risk of loss on foreign exchange transaction. Movements in the exchange rates are influenced by various macro factors like demand / supply of the foreign currency, domestic inflation, deterioration in the financial condition of other economies relative to USA, Brexit etc. Most of these factors are hard to predict leading to volatility in exchange rates. The risk is evident from the fact that the Company has incurred foreign exchange loss to the extent of INR 60,200 thousand in FY 2017. There was profit on foreign exchange transaction in FY 2018 and FY 2019. As informed, the Company plans to implement risk management policy to provide for hedging mechanism to manage the impact of foreign exchange movements.",4,0,0,0,1
2175,Prone to cost and time overrun owing to getting multiple approvals and change in government regulations and policies,4,0,0,0,1
2176,"As far as EPC projects are concerned, there can be significant delays in getting clearances and other requisite approvals, change in government policies/regulations, shifting of utilities etc leading to cost and time overrun in project execution and completion. For instance, one reason that leads to delays in regulatory approvals is the multiplicity of approvals required from both the Central and the State Governments and the lack of coordination between them leading to standoffs on critical approvals required. This could have an impact on the revenues and margins of the Company.",4,0,0,0,1
2177,Susceptibility to bureaucracy as well as political and security conditions in the international region,4,0,0,0,1
2178,"An organization operating in multiple markets outside its home country is prone to various kinds of risks that can arise due to any number of factors including political, economic, exchange rate or technological influences. Companies have executed projects in n Algeria, Nigeria, Ethiopia, Kenya, Mozambique, Tanzania, Afghanistan, Botswana, Bhutan, Rwanda, Benin & Togo.ÿPolitical risk in international construction projects refers to uncertainty related to political events for e.g. political violence, regime changes, coups, wars, terrorist attacks etc and to arbitrary or discriminatory incidents such as foreign exchange restrictions, unlawful interference, corruption, labour restrictions etc. Such forms of uncertainty can damage or destroy a Company?s assets and prevent it from conducting operations essential to doing business.",4,0,0,0,1
2197,"The primary raw material for the Company is yarn and cotton. Cotton prices are highly volatile on account of various reasons like government policies, effects of monsoon on domestic production, demand and supply, quantum of production in other countries, etc. A deficit in domestic or global production can result in an abnormal increase in the prices of cotton thereby, hurting the demand and margins. Further, prices of all major commodities are now a function of global demand and supply factors, which are beyond the control of the Company.",4,0,0,0,1
2198,"Cotton prices have been increasing since August 2016. Stocking of cotton by traders due to demonetization further led to increase in its costs. However, as informed by the management, the Company has an escalation clause in place with some of its customers, whereby it is able to transfer some of the increase in prices of raw materials to the customers. Further, as informed, despite change in government policies regarding MSP, prices of cotton are not expected to increase more than the current prices and hence it do not expects any adverse effect on margins as compared to FY 2018. Trident derived around 57% of its total revenue from the international market whereas procured less than 1% of its raw material requirement from the overseas market, indicating lack of natural hedge, thereby exposing it to foreign exchange currency rate fluctuation risk. Movements in exchange rates are influenced by various macro factors like demand/ supply of the foreign currency, domestic inflation, deterioration in the financial condition of other economies relative to USA, Brexit etc. Considering the same, adverse changes in raw material prices may affect margins of the Company.",4,0,0,0,1
2199,"Nevertheless, the Company takes appropriate measures and has even written off past mark-to-market losses. As informed, currency risk is now managed by continuous monitoring and limiting of the same in view of applicable margins under relevant product/market segment. 50% of the foreign currency exposure is hedged to mitigate any adverse movement in currency.",4,0,0,0,1
2200,"The textiles sector is fairly fragmented with unorganized sector forming a significant portion of the total market resulting in cheaper low quality products entering the market. Reduction in trade barriers to facilitate global trade has resulted in increase in the quantity of goods being imported, posing a threat to the domestic players. Since 100% FDI is allowed in textiles sector which adds to the threat, foreign multinational companies with advanced technology are also expected to set up large infrastructures for manufacturing textiles in the country intensifying the competition.",4,0,0,0,1
2201,"High competitive intensity would restrict the pricing ability of the Company. This coupled with increase in raw material prices could impact the margins of the Company. Major competitors of the Company locally include Vardhaman Textiles Limited, Welspun India Limited, Indo Count Industries, Ballarpur Industries Limited, Tamil Nadu Newsprint and Papers Limited.",4,0,0,0,1
